,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread
0,imgs/*.png,zstd,0.8503923181588986,8.509130587165425,0.6507301587619804,0.026713848114013672,1.6689300537109375e-06,1.5000720024108887,1.5267894268035889,0.15258550643920898,1.679377555847168,1
1,imgs/*.png,zstd,0.9847979467650524,10.628372691501038,0.7161837235201768,0.024326324462890625,1.6689300537109375e-06,1.4292657375335693,1.4535956382751465,0.13468647003173828,1.5882837772369385,1
2,imgs/*.png,zstd,1.0135823312178436,12.149391042573463,0.7054740169015613,0.0009849071502685547,1.1920928955078125e-06,1.435727834701538,1.4367170333862305,0.11986041069030762,1.556579351425171,1
3,imgs/*.png,zstd,1.0166419274400513,10.890482987629497,0.7099866548259522,0.0009751319885253906,1.1920928955078125e-06,1.4318406581878662,1.432819128036499,0.13375568389892578,1.5665769577026367,1
4,imgs/*.png,zstd,1.0198119779241195,13.258174776005744,0.7105015287648402,0.0011086463928222656,1.430511474609375e-06,1.4234857559204102,1.4246008396148682,0.10957956314086914,1.5341823101043701,1
5,imgs/*.png,zstd,1.0172926062240053,9.092265744356409,0.7126193402115731,0.001987457275390625,1.430511474609375e-06,1.424229621887207,1.4262199401855469,0.15957331657409668,1.5857949256896973,1
6,imgs/*.png,zstd,0.9829472177706318,9.48640607698888,0.7139104732454628,0.0008614063262939453,7.152557373046875e-07,1.4624080657958984,1.4632718563079834,0.15161895751953125,1.6148931980133057,1
7,imgs/*.png,zstd,0.9946623382188228,5.094823113880508,0.7204150238597359,0.0011324882507324219,4.76837158203125e-07,1.4522993564605713,1.453434944152832,0.2837541103363037,1.7371907234191895,1
8,imgs/*.png,zstd,1.0106464282027976,10.89723680058303,0.7200422859274921,0.0011277198791503906,4.76837158203125e-07,1.4309985637664795,1.4321279525756836,0.13282036781311035,1.5649497509002686,1
9,imgs/*.png,zstd,1.007339747677792,8.195674712144937,0.7197370727955914,0.0009262561798095703,4.76837158203125e-07,1.4335620403289795,1.4344902038574219,0.1763148307800293,1.6108064651489258,1
10,imgs/*.png,zstd,1.008031715721158,12.042571387577778,0.719627286519624,0.0011293888092041016,7.152557373046875e-07,1.4307408332824707,1.4318726062774658,0.11985588073730469,1.5517299175262451,1
11,imgs/*.png,zstd,0.8688039767855761,12.054512161450775,0.6951067422084248,0.0009202957153320312,1.1920928955078125e-06,1.5765917301177979,1.5775146484375,0.11369609832763672,1.6912121772766113,1
12,imgs/*.png,zstd,0.865018579960941,10.023724844289307,0.6938722847467164,0.0009272098541259766,7.152557373046875e-07,1.5844192504882812,1.5853486061096191,0.1368110179901123,1.722160816192627,1
13,imgs/*.png,zstd,0.8571987697401625,13.396908281884409,0.6929797150935595,0.0020346641540527344,7.152557373046875e-07,1.5993940830230713,1.6014313697814941,0.10246729850769043,1.7039000988006592,1
14,imgs/*.png,zstd,0.8976354277957532,19.230334212285864,0.7212555922079352,0.0009036064147949219,1.1920928955078125e-06,1.5745797157287598,1.5754859447479248,0.07354068756103516,1.6490278244018555,1
15,imgs/*.png,zstd,0.9114171963529829,13.065373220353917,0.679519715048548,0.0009045600891113281,9.5367431640625e-07,1.4885907173156738,1.4894979000091553,0.10390472412109375,1.5934042930603027,1
16,imgs/*.png,zstd,0.9363236140113838,17.582178172967065,0.6693997266279001,0.0009362697601318359,7.152557373046875e-07,1.44107985496521,1.4420228004455566,0.07679367065429688,1.518817663192749,1
17,imgs/*.png,zstd,0.9475358981820483,17.452193858794082,0.6674098027040245,0.001039743423461914,9.5367431640625e-07,1.4304912090301514,1.4315330982208252,0.07772254943847656,1.5092573165893555,1
18,imgs/*.png,zstd,0.964303069971202,12.142058226969507,0.669148632127536,0.0010228157043457031,1.1920928955078125e-06,1.424203872680664,1.4252293109893799,0.1131894588470459,1.5384202003479004,1
