,filename,compressor,cBW,dBW,CR,normalize_time,diff_time,comp_time,encoding_time,de_comp_time,total_time,thread,split
844,imgs/*.png,zstd,0.6012012731095221,8.555597010222625,0.6889547422316198,0.0011048316955566406,4.76837158203125e-07,1.085536003112793,1.0866427421569824,0.07635831832885742,1.1630024909973145,1,Train
845,imgs/*.png,zstd,0.5987501099283256,4.939552509077862,0.6897507660206302,0.0009818077087402344,4.76837158203125e-07,1.0844240188598633,1.0854077339172363,0.13156819343566895,1.216977834701538,1,Train
846,imgs/*.png,zstd,0.73660393830648,9.579110410917684,0.7617342498743033,0.0010478496551513672,4.76837158203125e-07,1.0458455085754395,1.0468950271606445,0.08050298690795898,1.1273994445800781,1,Train
847,imgs/*.png,zstd,0.5739626766145239,6.734359079429078,0.6886593810625299,0.0009860992431640625,4.76837158203125e-07,1.1437954902648926,1.1447834968566895,0.09756875038146973,1.242354154586792,1,Train
848,imgs/*.png,zstd,0.6017409912349437,7.703023425624647,0.6839502782111473,0.0010781288146972656,4.76837158203125e-07,1.099745512008667,1.1008257865905762,0.08599376678466797,1.1868212223052979,1,Train
849,imgs/*.png,zstd,0.6277978202234964,5.775414333901838,0.694114055681135,0.0010488033294677734,4.76837158203125e-07,1.063774824142456,1.0648252964019775,0.11574840545654297,1.1805756092071533,1,Train
850,imgs/*.png,zstd,0.6534958328877455,5.664506210856478,0.6909290297571077,0.0010418891906738281,1.430511474609375e-06,1.0353765487670898,1.036421298980713,0.1195685863494873,1.1559913158416748,1,Train
851,imgs/*.png,zstd,0.6602492766480834,6.19004851409771,0.7140557945463215,0.001051187515258789,2.384185791015625e-07,1.0445325374603271,1.0455853939056396,0.11152529716491699,1.1571121215820312,1,Train
852,imgs/*.png,zstd,0.626657407700673,7.439191139178645,0.7385047516502037,0.0011134147644042969,4.76837158203125e-07,1.1316947937011719,1.132810354232788,0.09542489051818848,1.2282366752624512,1,Train
853,imgs/*.png,zstd,0.6384484627192825,9.010072660550458,0.7365142360396502,0.0010488033294677734,4.76837158203125e-07,1.1256024837493896,1.1266531944274902,0.079833984375,1.2064886093139648,1,Train
854,imgs/*.png,zstd,0.6711220675534284,7.244795643208733,0.7532415479884412,0.0009899139404296875,9.5367431640625e-07,1.0939130783081055,1.094905138015747,0.10142660140991211,1.196333646774292,1,Train
855,imgs/*.png,zstd,0.6813524331922106,6.762630353555878,0.7701716134477423,0.0010418891906738281,4.76837158203125e-07,1.123955488204956,1.1249992847442627,0.11334657669067383,1.2383472919464111,1,Train
856,imgs/*.png,zstd,0.6363122602408975,6.711462696108596,0.7325822799000995,0.0011243820190429688,7.152557373046875e-07,1.1079812049865723,1.1091079711914062,0.10515427589416504,1.214263677597046,1,Train
857,imgs/*.png,zstd,0.7058486020619682,10.083308041979011,0.736066594811461,0.0010476112365722656,7.152557373046875e-07,1.0303173065185547,1.0313670635223389,0.07219743728637695,1.1035659313201904,1,Train
858,imgs/*.png,zstd,0.6897295231353412,9.067143359849828,0.7203010325294702,0.0009884834289550781,9.5367431640625e-07,1.0342004299163818,1.035191297531128,0.07874608039855957,1.1139390468597412,1,Train
859,imgs/*.png,zstd,0.6395455389560051,9.515949615476984,0.7096578347252791,0.0010242462158203125,9.5367431640625e-07,1.1156864166259766,1.116713285446167,0.07505178451538086,1.1917667388916016,1,Train
860,imgs/*.png,zstd,0.6458307020157227,6.269660752436705,0.7081123031363304,0.0010762214660644531,4.76837158203125e-07,1.0881810188293457,1.089259147644043,0.11220335960388184,1.2014639377593994,1,Train
861,imgs/*.png,zstd,0.7037460786307723,6.892487010748616,0.7713657562163833,0.0010471343994140625,4.76837158203125e-07,1.084301471710205,1.0853502750396729,0.11081790924072266,1.1961700916290283,1,Train
862,imgs/*.png,zstd,0.6064805173711147,10.637851590903187,0.6935931988748676,0.0009875297546386719,7.152557373046875e-07,1.1260452270507812,1.12703537940979,0.0642540454864502,1.191291093826294,1,Train
